unique_id,Chow..1,Chow..2,Chow..3,Chow..4,Chow..5,Chow..6,Chow..7,Chow..8,Chow..9,Chow..10,Chow..11,Chow..12,Chow..13,Chow..14,Chow..15,Chow..16,Chow..17,Chow..18,Chow..19,Chow..20,Chow..21,Blank.1,Blank.2,Blank.3,High.Fat..1,High.Fat..2,High.Fat..3,High.Fat..4,High.Fat..5,High.Fat..6,High.Fat..7,High.Fat..8,High.Fat..9,High.Fat..10,High.Fat..11,High.Fat..12,High.Fat..13,High.Fat..14,High.Fat..15,High.Fat..16,High.Fat..17,High.Fat..18,QC.1,QC.2,QC.3,QC.4,QC.5,QC.6,QC.7
label,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Chow,Blank,Blank,Blank,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,QC,QC,QC,QC,QC,QC,QC
neg_5269,0.1198,0.12890000000000001,0.1308,0.1149,0.11520000000000001,0.11410000000000001,0.26780000000000004,0.2777,0.2646,0.1582,0.1762,0.1734,0.1996,0.2114,0.2101,0.1081,0.112,0.098,0.07200000000000001,0.0683,0.0711,0.0,0.0298,0.0349,0.1052,0.105,0.0814,0.13920000000000002,0.13540000000000002,0.1335,0.1222,0.1206,0.1242,0.0142,0.092,0.0663,0.07100000000000001,0.0815,0.0603,0.0022,0.0648,0.0378,0.1462,0.1231,0.1333,0.1441,0.1373,0.1258,0.1418
neg_5307-TG(8:0/i-13:0/i-13:0),0.0533,0.0541,0.0492,0.054900000000000004,0.0483,0.048100000000000004,0.0733,0.0695,0.0726,0.0753,0.07590000000000001,0.0736,0.0555,0.0684,0.0625,0.044500000000000005,0.048600000000000004,0.037,0.0488,0.0465,0.0487,0.049,0.077,0.1514,0.4066,0.38620000000000004,0.43260000000000004,0.4642,0.4571,0.4335,0.5502,0.5449,0.551,0.5531,0.5282,0.5523,0.6433,0.6196,0.6196,0.8607,0.9104000000000001,0.8358,0.2104,0.19820000000000002,0.1938,0.2015,0.1898,0.193,0.1933
neg_5477,0.4556,0.4703,0.44010000000000005,0.3784,0.3604,0.39280000000000004,0.398,0.4127,0.41090000000000004,0.33180000000000004,0.3331,0.33130000000000004,0.4802,0.46290000000000003,0.4738,0.3607,0.3423,0.3613,0.2087,0.209,0.2106,0.074,0.0971,0.039,0.7526,0.7255,0.75,0.3271,0.304,0.3113,0.1431,0.13470000000000001,0.1463,0.3657,0.35650000000000004,0.3745,0.48510000000000003,0.483,0.4776,0.3695,0.37360000000000004,0.37370000000000003,0.48450000000000004,0.47490000000000004,0.4839,0.49160000000000004,0.48040000000000005,0.4783,0.4803
"neg_5520-DG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",0.10010000000000001,0.1009,0.0983,0.0557,0.055900000000000005,0.054700000000000006,0.1285,0.132,0.1306,0.1022,0.1078,0.10640000000000001,0.1537,0.15,0.1585,0.06380000000000001,0.0673,0.0664,0.0448,0.049300000000000004,0.0483,0.016900000000000002,0.0181,0.0129,0.0234,0.019200000000000002,0.024900000000000002,0.033600000000000005,0.041600000000000005,0.031,0.0582,0.062400000000000004,0.057300000000000004,0.0468,0.0413,0.0451,0.0341,0.0388,0.0465,0.0528,0.0635,0.0555,0.073,0.0697,0.0716,0.0721,0.0755,0.0721,0.0704
neg_561-Stearidonic acid,0.1351,0.139,0.1295,0.1109,0.1125,0.11520000000000001,0.1544,0.156,0.1583,0.1834,0.1925,0.1819,0.18680000000000002,0.18330000000000002,0.1841,0.0775,0.08020000000000001,0.07980000000000001,0.0737,0.0877,0.0791,0.035300000000000005,0.0752,0.0614,0.1799,0.1565,0.16740000000000002,0.212,0.1836,0.2066,0.27640000000000003,0.2813,0.27740000000000004,0.231,0.2464,0.22820000000000001,0.23,0.2298,0.22790000000000002,0.322,0.3204,0.3274,0.133,0.1305,0.1364,0.13720000000000002,0.13040000000000002,0.1333,0.1322
neg_563-Stearidonic acid,0.1024,0.1047,0.1295,0.09050000000000001,0.096,0.0927,0.1544,0.156,0.12710000000000002,0.1489,0.13520000000000001,0.131,0.1383,0.1522,0.148,0.0649,0.08020000000000001,0.056100000000000004,0.0799,0.0669,0.0791,0.0176,0.058800000000000005,0.0206,0.125,0.1565,0.13390000000000002,0.14,0.2101,0.16140000000000002,0.20670000000000002,0.17750000000000002,0.19140000000000001,0.1534,0.1913,0.1661,0.13820000000000002,0.16590000000000002,0.1371,0.2705,0.2197,0.20040000000000002,0.095,0.10260000000000001,0.0927,0.07930000000000001,0.0892,0.0993,0.09620000000000001
neg_5684,0.0325,0.0332,0.031400000000000004,0.0263,0.0233,0.0247,0.0763,0.0765,0.0755,0.0618,0.0627,0.0601,0.0908,0.08410000000000001,0.09040000000000001,0.0656,0.0637,0.0671,0.0587,0.058800000000000005,0.0641,0.0,0.0468,0.0047,0.0737,0.07060000000000001,0.0707,0.06280000000000001,0.0835,0.0709,0.08850000000000001,0.0834,0.0785,0.0528,0.0446,0.0468,0.0575,0.057,0.0606,0.048600000000000004,0.0563,0.0516,0.053700000000000005,0.0497,0.0526,0.0534,0.0521,0.0495,0.0526
"neg_5756-triisodecyl benzene-1,2,4-tricarboxylate",0.4274,0.42960000000000004,0.4132,0.3297,0.3183,0.32370000000000004,0.3909,0.37870000000000004,0.38970000000000005,0.36110000000000003,0.368,0.36760000000000004,0.3533,0.34600000000000003,0.3632,0.4035,0.40950000000000003,0.4279,0.4489,0.4244,0.41450000000000004,0.0426,0.07690000000000001,0.0221,0.1912,0.197,0.198,0.32930000000000004,0.34750000000000003,0.3405,0.199,0.1889,0.2092,0.3336,0.3539,0.3322,0.0912,0.0935,0.0961,0.12340000000000001,0.1376,0.13490000000000002,0.2657,0.25620000000000004,0.2555,0.2722,0.2599,0.2605,0.2642
"neg_5757-triisodecyl benzene-1,2,4-tricarboxylate",0.2197,0.2525,0.25470000000000004,0.2073,0.2083,0.20650000000000002,0.2452,0.24380000000000002,0.246,0.1729,0.20650000000000002,0.1899,0.181,0.1865,0.2272,0.2097,0.2275,0.23370000000000002,0.2626,0.22390000000000002,0.2056,0.0235,0.0891,0.0596,0.2343,0.2364,0.24130000000000001,0.2795,0.2903,0.2725,0.14250000000000002,0.1363,0.154,0.31170000000000003,0.3261,0.33280000000000004,0.1019,0.0944,0.0945,0.11220000000000001,0.1231,0.1206,0.1507,0.1553,0.16140000000000002,0.1647,0.1585,0.1706,0.1487
neg_5811-UNPD72985,1.0462,1.1162,0.9862000000000001,0.9957,0.9937,0.9751000000000001,0.8941,0.9008,0.914,0.8962,0.8902,0.8736,0.8518,0.8469,0.8554,1.1365,1.199,1.2101,1.2203,1.146,1.1214,0.0396,0.0517,0.1051,0.5856,0.5616,0.6035,0.7514000000000001,0.7921,0.7516,0.6248,0.6282,0.671,0.9604,0.971,1.0033,0.4297,0.3975,0.4067,0.6023000000000001,0.6097,0.5753,0.8011,0.7684000000000001,0.7684000000000001,0.7795000000000001,0.7465,0.7689,0.7278
neg_5813-UNPD72985,0.39980000000000004,0.4328,0.3909,0.34790000000000004,0.3256,0.338,0.3922,0.3932,0.43060000000000004,0.4209,0.41750000000000004,0.4048,0.3487,0.37410000000000004,0.37110000000000004,0.3139,0.32070000000000004,0.3054,0.3874,0.3482,0.3254,0.0507,0.0379,0.0761,0.2187,0.2051,0.21860000000000002,0.3133,0.3185,0.3136,0.3095,0.3158,0.33140000000000003,0.3408,0.3065,0.3491,0.212,0.20140000000000002,0.21430000000000002,0.2968,0.31620000000000004,0.302,0.2808,0.2669,0.2586,0.26380000000000003,0.259,0.26730000000000004,0.258
neg_5853-UNPD119267,0.23770000000000002,0.23270000000000002,0.21810000000000002,0.20800000000000002,0.21130000000000002,0.2156,0.2723,0.2772,0.2755,0.2555,0.2606,0.25620000000000004,0.2388,0.23750000000000002,0.2378,0.24580000000000002,0.24050000000000002,0.24980000000000002,0.25570000000000004,0.2505,0.252,0.005200000000000001,0.07740000000000001,0.0323,0.1897,0.193,0.20570000000000002,0.2982,0.313,0.31420000000000003,0.2669,0.2474,0.2775,0.3755,0.3704,0.37360000000000004,0.1689,0.15,0.1602,0.23670000000000002,0.2641,0.2414,0.22820000000000001,0.226,0.23390000000000002,0.2446,0.23370000000000002,0.22690000000000002,0.2275
neg_5856-UNPD119267,0.6146,0.5924,0.6009,0.6011000000000001,0.5921000000000001,0.5996,0.7436,0.7432000000000001,0.7361000000000001,0.7686000000000001,0.8001,0.7778,0.6965,0.6664,0.6958000000000001,0.5889,0.5934,0.6084,0.6379,0.6497,0.6445000000000001,0.0815,0.0713,0.0792,0.9568000000000001,0.9094000000000001,0.9919,1.5348000000000002,1.5758,1.3913,1.3212000000000002,1.4458,1.4856,1.6689,1.6360000000000001,1.8292000000000002,0.9187000000000001,0.8492000000000001,0.8929,1.3857,1.4687000000000001,1.3762,0.7366,0.7473000000000001,0.6985,0.761,0.741,0.7582,0.7475
neg_5915,0.057100000000000005,0.0553,0.0526,0.0546,0.0495,0.0522,0.076,0.0813,0.0743,0.0903,0.0824,0.0869,0.08070000000000001,0.0746,0.0771,0.0454,0.0444,0.046,0.0506,0.048400000000000006,0.0455,0.0112,0.0089,0.046200000000000005,0.0867,0.0804,0.0809,0.1305,0.1378,0.097,0.0892,0.0915,0.09390000000000001,0.0674,0.0731,0.0675,0.08020000000000001,0.0753,0.0791,0.075,0.07980000000000001,0.081,0.061500000000000006,0.0594,0.06420000000000001,0.0685,0.06420000000000001,0.06420000000000001,0.0626
"neg_6369-2-hydroxy-N-(1,3,5,6-tetrahydroxytetracos-9-en-2-yl)pentadecanamide",0.0758,0.0771,0.0738,0.0264,0.0256,0.027700000000000002,0.14880000000000002,0.1525,0.1583,0.0969,0.1034,0.09920000000000001,0.1903,0.1834,0.1826,0.15610000000000002,0.1626,0.16340000000000002,0.1945,0.197,0.19920000000000002,0.0,0.040600000000000004,0.038,0.0135,0.0167,0.015300000000000001,0.014400000000000001,0.016800000000000002,0.013600000000000001,0.0154,0.0146,0.0159,0.009300000000000001,0.0135,0.0126,0.0142,0.015300000000000001,0.013900000000000001,0.012400000000000001,0.013600000000000001,0.016,0.0555,0.056900000000000006,0.055900000000000005,0.056400000000000006,0.056900000000000006,0.0541,0.056
neg_6255-Uvarigranin,0.06810000000000001,0.0687,0.0653,0.061,0.0592,0.06,0.0695,0.053500000000000006,0.0717,0.0368,0.0718,0.0695,0.060200000000000004,0.0538,0.0644,0.0478,0.042300000000000004,0.049100000000000005,0.0419,0.043500000000000004,0.039900000000000005,0.001,0.0488,0.0228,0.0391,0.038400000000000004,0.0381,0.0635,0.0687,0.0646,0.065,0.059300000000000005,0.0654,0.0821,0.08270000000000001,0.0833,0.032,0.0337,0.0316,0.0396,0.0458,0.045700000000000005,0.0505,0.0516,0.0541,0.0536,0.0505,0.0514,0.0531
"neg_6300-5-hydroxy-6-(2,4,6,8-tetrahydroxytetratriacont-21-en-1-yl)-5,6-dihydro-2H-pyran-2-one",0.0698,0.07680000000000001,0.075,0.0536,0.054700000000000006,0.0529,0.07730000000000001,0.0747,0.074,0.10250000000000001,0.1048,0.10060000000000001,0.0726,0.06810000000000001,0.0791,0.038900000000000004,0.0419,0.044500000000000005,0.0471,0.046400000000000004,0.042,0.0048000000000000004,0.008400000000000001,0.0221,0.0303,0.03,0.0318,0.058600000000000006,0.0635,0.0597,0.06760000000000001,0.0644,0.07050000000000001,0.0506,0.048400000000000006,0.047,0.0304,0.030100000000000002,0.0287,0.041,0.042300000000000004,0.0402,0.049300000000000004,0.047400000000000005,0.048100000000000004,0.051300000000000005,0.0512,0.051000000000000004,0.0494
neg_6361,0.26080000000000003,0.24980000000000002,0.23720000000000002,0.26,0.2511,0.2582,0.34,0.3392,0.3483,0.5025000000000001,0.45330000000000004,0.446,0.3932,0.4036,0.3982,0.1555,0.16770000000000002,0.165,0.10690000000000001,0.11030000000000001,0.10930000000000001,0.0,0.0172,0.005,0.5418000000000001,0.5163,0.5055000000000001,0.2735,0.2539,0.2637,0.1211,0.1262,0.12350000000000001,0.2877,0.28550000000000003,0.2595,0.29610000000000003,0.3302,0.2765,0.2,0.1749,0.1897,0.2777,0.30110000000000003,0.24750000000000003,0.2446,0.24180000000000001,0.23920000000000002,0.23470000000000002
neg_7676-Lactariamide A;(+)-Lactariamide A,0.6856,0.6552,0.6668000000000001,0.7344,0.7192000000000001,0.7431,1.0913,1.0622,1.049,1.0804,1.1196,1.147,0.9143,0.9321,0.978,0.5442,0.5354,0.5573,0.6134000000000001,0.664,0.6803,0.06620000000000001,0.3432,0.28550000000000003,0.6781,0.6527000000000001,0.6243000000000001,1.0958,0.30760000000000004,1.1121,0.8704000000000001,0.8706,0.8614,0.5125000000000001,0.5426,0.5048,0.7202000000000001,0.6633,0.6894,0.3789,0.3997,0.41300000000000003,0.6084,0.607,0.622,0.6262,0.6147,0.5972000000000001,0.6223000000000001
"neg_6690-4-{4-[3-(1-{9a-hexyl-3a,7-dihydroxy-11a-methyl-5-oxo-1H,2H,3H,3aH,5H,5aH,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl}-1-hydroxyethyl)oxiran-2-yl]-4-hydroxy-3,3-dimethylpentyl}-2-aminopiperidin-1-ium-4-yl",0.0492,0.045,0.0466,0.0497,0.049,0.0526,0.0648,0.0632,0.06380000000000001,0.043300000000000005,0.0422,0.0414,0.045700000000000005,0.0446,0.048100000000000004,0.0402,0.0425,0.0436,0.0538,0.056600000000000004,0.0506,0.0,0.0053,0.0034000000000000002,0.0442,0.041,0.0492,0.057300000000000004,0.0669,0.059800000000000006,0.06430000000000001,0.064,0.07150000000000001,0.0752,0.0787,0.0792,0.048600000000000004,0.0427,0.0482,0.06330000000000001,0.0733,0.0641,0.0519,0.050800000000000005,0.049600000000000005,0.0558,0.0534,0.056900000000000006,0.051500000000000004
"neg_6697-4-[(2R)-2,3-di(hexadecanoyloxy)propoxy]-4-oxobutanoic acid",0.0442,0.043000000000000003,0.046200000000000005,0.041800000000000004,0.041600000000000005,0.0459,0.048,0.0407,0.0499,0.0239,0.0429,0.0403,0.030100000000000002,0.038400000000000004,0.0405,0.026000000000000002,0.0227,0.025,0.019200000000000002,0.0229,0.022600000000000002,0.0017000000000000001,0.0176,0.0055000000000000005,0.023200000000000002,0.0264,0.020200000000000003,0.0367,0.0385,0.0371,0.027700000000000002,0.0279,0.027800000000000002,0.034300000000000004,0.038400000000000004,0.0352,0.015,0.011300000000000001,0.013800000000000002,0.0175,0.019200000000000002,0.0175,0.0285,0.0298,0.0302,0.0345,0.029900000000000003,0.0308,0.0296
"neg_6720-GlcCer(d14:2(4E,6E)/18:0)",1.3202,1.2978,1.1984,1.9284,1.9741,1.9114,2.0459,2.0119,2.1037,1.6416,1.4554,1.5594999999999999,1.7404000000000002,1.8437000000000001,1.7089,1.016,1.154,0.9965,1.5354,1.2046000000000001,1.1612,0.4559,0.7196,0.3834,3.6432,3.6964,3.4272,2.0087,0.7006,1.8129,1.7556,1.8345,1.8174000000000001,3.8669000000000002,3.9433,3.8558,2.3878,2.3778,2.3536,1.274,1.9866000000000001,1.9802,2.1935000000000002,2.1902,2.1682,2.1208,2.0501,1.9366,1.9083
neg_6793,0.017400000000000002,0.0189,0.0089,0.0341,0.0302,0.0307,0.0381,0.031,0.0366,0.0332,0.032600000000000004,0.026600000000000002,0.0303,0.0274,0.031200000000000002,0.0263,0.020900000000000002,0.020800000000000003,0.0369,0.029900000000000003,0.028200000000000003,0.0,0.0132,0.0081,0.0239,0.0216,0.030100000000000002,0.058,0.0575,0.044700000000000004,0.0536,0.0618,0.06670000000000001,0.045,0.0528,0.0376,0.035,0.0182,0.0405,0.0567,0.0644,0.055200000000000006,0.0405,0.0397,0.039,0.0402,0.041600000000000005,0.040400000000000005,0.038400000000000004
neg_7612,0.7933,0.7731,0.8047000000000001,0.7371000000000001,0.7061000000000001,0.7107,1.1449,1.1717,1.1911,1.5737999999999999,1.5947,1.5617,1.4252,1.3741,1.464,0.654,0.664,0.6791,0.685,0.7521,0.7405,0.0369,0.0873,0.037,0.6921,0.7421,0.6628000000000001,0.8299000000000001,0.8276,0.8359000000000001,1.1345,1.1015,1.1353,0.8534,0.8979,0.8401000000000001,1.0853,1.129,1.1012,1.5472000000000001,1.5728,1.565,0.7478,0.7406,0.7439,0.7398,0.732,0.7364,0.7655000000000001
neg_7616,0.7933,0.7731,0.8047000000000001,0.7371000000000001,0.7061000000000001,0.7107,1.1449,1.1717,1.0849,1.4563000000000001,1.5541,1.477,1.3082,1.3741,1.3219,0.654,0.664,0.6791,0.685,0.7521,0.7405,0.0366,0.1015,0.058300000000000005,0.617,0.6273000000000001,0.6124,0.7467,0.8519,0.8359000000000001,1.1345,1.1015,1.0271,0.8087000000000001,0.7976000000000001,0.7872,1.0265,1.0119,0.9579000000000001,1.5266000000000002,1.4697,1.565,0.6172000000000001,0.7406,0.7439,0.7398,0.732,0.7364,0.7655000000000001
neg_7617,0.4878,0.5505,0.6515000000000001,0.3907,0.45270000000000005,0.39430000000000004,0.8180000000000001,0.8911,0.8177000000000001,0.9929,1.0391,1.0004,0.9648,0.9966,0.928,0.441,0.443,0.43160000000000004,0.7271000000000001,0.5035000000000001,0.4706,0.0883,0.057800000000000004,0.10070000000000001,0.389,0.3987,0.3945,0.484,0.7751,0.5123,0.681,0.6461,0.6225,0.5483,0.5656,0.5069,0.6967,0.7086,0.6853,1.0698,0.9908,1.0288,0.3057,0.3562,0.2982,0.3411,0.3257,0.3477,0.3388
neg_7675-UNPD230355,0.6856,0.6552,0.6668000000000001,0.7344,0.7192000000000001,0.7431,1.0913,1.0622,1.049,1.0804,1.1196,1.147,0.9143,0.9321,0.978,0.5442,0.5354,0.5573,0.6134000000000001,0.664,0.6803,0.1187,0.3432,0.28550000000000003,0.6781,0.6527000000000001,0.6243000000000001,1.0958,1.1315,1.1121,0.8704000000000001,0.8706,0.8614,0.5125000000000001,0.5426,0.5048,0.7202000000000001,0.6633,0.6894,0.3789,0.3997,0.41300000000000003,0.6084,0.607,0.622,0.6262,0.6147,0.5972000000000001,0.6223000000000001
"neg_8271-PC(18:4(6Z,9Z,12Z,15Z)/P-16:0)",0.0558,0.0757,0.038700000000000005,0.0795,0.057800000000000004,0.07390000000000001,0.052000000000000005,0.0509,0.049600000000000005,0.07740000000000001,0.076,0.0767,0.0726,0.0702,0.0729,0.051300000000000005,0.0825,0.07680000000000001,0.043500000000000004,0.059500000000000004,0.0585,0.0044,0.0234,0.0356,0.0516,0.029900000000000003,0.057300000000000004,0.056,0.0618,0.0577,0.039900000000000005,0.0397,0.041,0.047900000000000005,0.048400000000000006,0.052500000000000005,0.0358,0.0639,0.0405,0.0292,0.0304,0.0356,0.054700000000000006,0.0524,0.053200000000000004,0.050800000000000005,0.048400000000000006,0.046200000000000005,0.0434
pos_2818-Inosine,0.6834,0.6836,0.6966,0.9373,0.9184,0.909,0.5422,0.5354,0.5461,0.36260000000000003,0.341,0.3498,0.6052000000000001,0.5904,0.6014,1.2776,1.3074,1.2999,1.4507,1.5691000000000002,1.4813,0.0362,0.0792,0.027700000000000002,0.1458,0.14450000000000002,0.1341,0.2595,0.2566,0.2636,0.26880000000000004,0.2953,0.3059,0.704,0.7258,0.7192000000000001,0.2555,0.24810000000000001,0.2566,0.3135,0.28500000000000003,0.291,0.5856,0.6199,0.5834,0.599,0.5617,0.5724,0.6006
"pos_4626-1-(piperidin-1-yl)-3-({1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl}oxy)propan-2-ol",0.23440000000000003,0.2232,0.23,0.18730000000000002,0.20800000000000002,0.1971,0.2891,0.2884,0.2842,0.12990000000000002,0.1337,0.1443,0.2023,0.19140000000000001,0.2,0.09340000000000001,0.07200000000000001,0.0882,0.0782,0.08750000000000001,0.0857,0.0059,0.005,0.0434,0.7727,0.7882,0.8544,1.1051,1.1137,1.0666,1.2202,1.1778,1.2638,1.7587000000000002,1.6952,1.689,0.8104,0.7819,0.7594000000000001,0.5824,0.5281,0.5471,0.44820000000000004,0.4314,0.4479,0.4612,0.4777,0.45280000000000004,0.48160000000000003
pos_1057-UNPD140765,8.255,8.2132,8.4,3.0671,3.0881,3.1895,4.3682,4.5065,4.2968,3.0407,2.9818,3.0238,4.0845,4.0086,4.0249,4.9976,4.7768,4.8422,5.5489,5.4425,5.4531,0.10890000000000001,0.2974,0.5329,9.2441,9.3802,9.9761,5.131,4.9711,4.948,1.8089,1.8139,1.9173,1.2151,1.2273,1.193,3.0242,3.1390000000000002,2.9069000000000003,5.1808,5.078,4.864,3.8814,3.8288,3.9548,3.91,3.7745,3.7902,3.8263
pos_1333-N1-Acetylspermidine,1.7897,1.9538000000000002,1.7615,1.0394,1.0764,1.0074,3.5281000000000002,3.4037,3.5705999999999998,4.1336,3.8456,3.9128,2.5719000000000003,2.6042,2.6328,3.0236,3.2133,2.9213,2.7923,2.4226,2.4288,0.1432,0.215,0.1269,1.4483000000000001,1.307,1.5586,2.8522,2.723,2.7489,2.8732,2.9732000000000003,2.8977,3.2451,3.1746,3.268,1.5942,1.4882,1.5633,0.5277000000000001,0.4975,0.46730000000000005,2.5588,2.4169,2.2221,2.293,2.3367,2.2143,2.2586
"pos_3338-trans-2-[(Dimethylamino)methylimino]-5-[2-(5-nitro-2- furyl)-vinyl]-1,3,4-oxadiazole",0.0579,0.0443,0.053,0.0743,0.07590000000000001,0.0714,0.0235,0.030100000000000002,0.0275,0.0171,0.0137,0.013800000000000002,0.029900000000000003,0.0307,0.0275,0.069,0.0654,0.07980000000000001,0.07100000000000001,0.07100000000000001,0.0717,0.007500000000000001,0.005200000000000001,0.013800000000000002,0.0269,0.032600000000000004,0.0398,0.0161,0.017400000000000002,0.0194,0.0176,0.019100000000000002,0.0247,0.0316,0.0332,0.0194,0.0475,0.059800000000000006,0.0511,0.062200000000000005,0.0563,0.0655,0.036500000000000005,0.040100000000000004,0.040600000000000004,0.036500000000000005,0.0398,0.0375,0.0427
pos_1205-2-phenylethynesulfonamide,0.4868,0.5532,0.4635,0.334,0.33130000000000004,0.32330000000000003,0.897,0.7774000000000001,1.0804,1.0286,0.9347000000000001,0.8928,1.6643,1.7615,1.5078,0.6296,0.8889,0.5001,1.1055,0.8681000000000001,0.9921000000000001,0.011300000000000001,0.0143,0.0109,0.9313,0.9112,1.376,0.9541000000000001,0.6905,0.7558,0.9854,0.9501000000000001,0.9153,0.8696,0.8466,0.7851,0.8426,0.8203,0.8674000000000001,2.0782,2.0277,2.4209,1.0039,0.6926,0.7114,0.909,0.9075000000000001,0.7252000000000001,0.8971
"pos_5323-(2S)-2-[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylamino]-4-methylsulfanylbutanoic acid",0.368,0.38580000000000003,0.39280000000000004,0.4607,0.4797,0.4907,0.13090000000000002,0.12610000000000002,0.1222,0.13340000000000002,0.1245,0.137,0.1198,0.1211,0.13240000000000002,0.5279,0.5679000000000001,0.5736,0.3594,0.3074,0.3064,0.0477,0.0385,0.038,0.19640000000000002,0.2172,0.2156,0.39230000000000004,0.3521,0.38680000000000003,0.0912,0.0872,0.10540000000000001,0.1182,0.13040000000000002,0.1184,0.2649,0.2978,0.3035,0.41540000000000005,0.4143,0.37060000000000004,0.2341,0.23020000000000002,0.2263,0.23950000000000002,0.22610000000000002,0.2268,0.22990000000000002
pos_1452,0.1907,0.1686,0.1928,0.1531,0.1756,0.1647,0.223,0.23820000000000002,0.20470000000000002,0.1767,0.2088,0.2154,0.20070000000000002,0.1885,0.2019,0.182,0.18080000000000002,0.1834,0.25420000000000004,0.2737,0.2499,0.0,0.051000000000000004,0.0285,0.2692,0.29,0.0606,0.1653,0.1676,0.1675,0.1048,0.113,0.2243,0.1097,0.11230000000000001,0.089,0.18330000000000002,0.19310000000000002,0.1872,0.385,0.3961,0.4046,0.1751,0.1713,0.1763,0.187,0.17880000000000001,0.1763,0.1792
pos_1455-L-Dopa,0.154,0.14350000000000002,0.157,0.09820000000000001,0.10110000000000001,0.1058,0.3402,0.37260000000000004,0.3431,0.3728,0.34790000000000004,0.34040000000000004,0.4299,0.41590000000000005,0.4151,0.1563,0.1515,0.1598,0.1993,0.1971,0.2015,0.0,0.021500000000000002,0.0071,0.24530000000000002,0.24630000000000002,0.2632,0.1894,0.1834,0.17350000000000002,0.23040000000000002,0.2028,0.2243,0.17270000000000002,0.1759,0.18150000000000002,0.1975,0.1905,0.2061,0.35350000000000004,0.3541,0.3443,0.2242,0.2378,0.2466,0.2492,0.24750000000000003,0.2313,0.217
pos_1784-Dethiobiotin,0.4249,0.4164,0.4045,0.44530000000000003,0.4989,0.4544,0.1963,0.2058,0.21050000000000002,0.2386,0.248,0.23070000000000002,0.2723,0.2591,0.2866,0.6107,0.5748,0.5727,0.4445,0.4218,0.4274,0.0218,0.0221,0.12660000000000002,1.7933,1.7923,1.7939,1.112,1.0823,1.1148,1.0202,1.022,1.0037,0.8994000000000001,0.9015000000000001,0.8994000000000001,1.6208,1.5868,1.6114000000000002,2.7582,2.5871,2.6222,0.5335,0.544,0.5324,0.5463,0.5478000000000001,0.5292,0.5283
pos_1486-N-a-Acetylcitrulline,0.0181,0.0196,0.021500000000000002,0.0212,0.0199,0.020800000000000003,0.0217,0.0204,0.0205,0.0051,0.0094,0.011300000000000001,0.0126,0.0105,0.0119,0.025500000000000002,0.0256,0.028,0.023,0.026600000000000002,0.0261,0.0,0.0088,0.0028,0.11130000000000001,0.1038,0.135,0.1228,0.106,0.1066,0.0369,0.0368,0.0393,0.1928,0.2275,0.20770000000000002,0.2207,0.2509,0.22640000000000002,0.22,0.2015,0.2033,0.0562,0.046700000000000005,0.048,0.0451,0.045200000000000004,0.042,0.0425
pos_1535-Alanyl-Leucine,0.2897,0.26730000000000004,0.2534,0.107,0.12480000000000001,0.1223,0.2979,0.3073,0.2938,0.2477,0.244,0.24680000000000002,0.1885,0.19890000000000002,0.19260000000000002,0.155,0.1589,0.1603,0.23220000000000002,0.2296,0.22540000000000002,0.0193,0.0877,0.0502,0.3845,0.4217,0.3678,0.4066,0.44020000000000004,0.4323,0.3418,0.3411,0.3301,0.2556,0.2564,0.2432,0.3311,0.2853,0.317,0.1923,0.1824,0.17170000000000002,0.27990000000000004,0.315,0.30770000000000003,0.2924,0.30360000000000004,0.2854,0.28850000000000003
pos_1536-Alanyl-Leucine,0.10360000000000001,0.114,0.10590000000000001,0.117,0.1184,0.1039,0.17220000000000002,0.181,0.1784,0.1728,0.1627,0.1758,0.1582,0.1645,0.14780000000000001,0.0732,0.0688,0.0843,0.0499,0.0584,0.0507,0.0034000000000000002,0.0221,0.0531,0.06280000000000001,0.0776,0.059300000000000005,0.0771,0.0878,0.0849,0.0402,0.047,0.039900000000000005,0.07,0.0651,0.0693,0.049800000000000004,0.053,0.0541,0.0809,0.08080000000000001,0.0632,0.1043,0.1053,0.107,0.1008,0.097,0.107,0.10980000000000001
pos_2680,0.3164,0.3044,0.3124,0.13770000000000002,0.146,0.15360000000000001,0.22190000000000001,0.24630000000000002,0.22990000000000002,0.2141,0.2432,0.2531,0.2099,0.2044,0.2018,0.16190000000000002,0.16240000000000002,0.17420000000000002,0.2907,0.3014,0.2929,0.0221,0.0315,0.0112,0.2363,0.2587,0.1889,0.1975,0.38470000000000004,0.3588,0.1438,0.1521,0.1308,0.06860000000000001,0.0608,0.0444,0.2354,0.1177,0.1643,0.18230000000000002,0.276,0.2585,0.1265,0.1902,0.20600000000000002,0.1945,0.2164,0.1812,0.1937
